,BID,BVH,CTG,FPT,GAS,HPG,KDH,MBB,MSN,MWG,NVL,PDR,PNJ,REE,SBT,SSI,STB,TCH,VCB,VIC,VNM,VN30
2022-07-06,35600.0,53000.0,25850.0,82540.3,95800.0,21450.0,35050.0,20750.0,100000.0,64000.0,73400.0,52000.0,83351.0,73700.0,15607.5,19000.0,22500.0,10089.1,72800.0,67500.0,70700.0,1211.94
2022-07-07,36300.0,55000.0,26300.0,82144.8,94100.0,21750.0,35600.0,20916.7,103000.0,64000.0,74000.0,52300.0,86328.0,75400.0,16074.8,19100.0,22600.0,10235.3,75500.0,69800.0,73000.0,1229.23
2022-07-08,35000.0,54600.0,25900.0,82639.1,95600.0,22450.0,36050.0,20875.0,104900.0,65000.0,73800.0,52800.0,86328.0,76900.0,16542.0,20400.0,22500.0,10917.7,74000.0,70000.0,73000.0,1231.54
2022-07-11,34500.0,54600.0,25500.0,81848.3,94900.0,22050.0,35000.0,20333.3,102500.0,64500.0,73400.0,52300.0,85956.0,72000.0,16308.4,20650.0,22050.0,10868.9,72000.0,70000.0,73000.0,1209.02
2022-07-12,36400.0,55900.0,25700.0,82540.3,99000.0,22300.0,35600.0,20875.0,102000.0,64400.0,73400.0,52600.0,86924.0,75900.0,16775.7,20900.0,22600.0,11307.6,71900.0,69900.0,73300.0,1219.44
2022-07-13,36050.0,58000.0,26550.0,81551.7,96300.0,22300.0,35350.0,21083.3,101000.0,63600.0,73600.0,52500.0,85584.0,77400.0,16542.0,20700.0,23050.0,11063.9,71800.0,69500.0,72500.0,1216.94
2022-07-14,36150.0,57900.0,27000.0,81848.3,98800.0,22200.0,36800.0,21250.0,102500.0,62600.0,73700.0,52800.0,85956.0,77500.0,17289.7,21500.0,23300.0,11258.8,72400.0,69500.0,72400.0,1221.94
2022-07-15,35800.0,56500.0,27000.0,81255.2,97500.0,23200.0,36350.0,21208.3,101200.0,61500.0,73600.0,52800.0,84468.0,77900.0,17149.5,21100.0,23000.0,11551.3,72300.0,69600.0,71600.0,1220.14
2022-07-18,35500.0,57300.0,26900.0,82046.0,97500.0,22600.0,36200.0,21166.7,102600.0,61000.0,73600.0,53100.0,84468.0,79200.0,17149.5,20900.0,22550.0,11453.8,72000.0,68000.0,71700.0,1214.28
2022-07-19,35650.0,57100.0,26550.0,82046.0,101900.0,22150.0,36000.0,21000.0,102000.0,60000.0,73600.0,53100.0,82235.0,81200.0,16729.0,20650.0,22950.0,11405.0,71300.0,68800.0,72800.0,1211.7
2022-07-20,36400.0,57500.0,27050.0,83924.2,103000.0,22350.0,36700.0,21291.7,103000.0,61200.0,73900.0,53100.0,84542.0,82500.0,17196.3,21300.0,23050.0,11843.7,72500.0,68200.0,73000.0,1225.62
2022-07-21,36500.0,56700.0,27500.0,84023.0,104100.0,22700.0,36950.0,21333.3,105500.0,64100.0,74200.0,52900.0,84840.0,81700.0,16962.6,21300.0,23100.0,11600.0,72500.0,68500.0,73200.0,1235.25
2022-07-22,35500.0,56300.0,26900.0,84121.9,107800.0,22200.0,36500.0,21291.7,108500.0,64500.0,73900.0,52200.0,85212.0,80900.0,17009.3,20900.0,23000.0,11500.0,72500.0,66500.0,72000.0,1228.84
2022-07-25,35400.0,55400.0,26600.0,84418.4,104700.0,21900.0,36300.0,21041.7,108600.0,63300.0,73700.0,52400.0,84244.0,79600.0,16682.2,20450.0,22850.0,11350.0,72900.0,67300.0,72900.0,1222.6
2022-07-26,35550.0,54400.0,26550.0,83825.3,104700.0,21650.0,37050.0,20958.3,110000.0,63000.0,73900.0,52300.0,83351.0,76300.0,16635.5,20250.0,22950.0,11350.0,73900.0,66100.0,72000.0,1218.49
2022-07-27,35550.0,57200.0,27000.0,84221.0,104700.0,21250.0,37300.0,20750.0,109900.0,62100.0,73700.0,52500.0,83500.0,77600.0,16542.0,20400.0,23050.0,11550.0,75000.0,66500.0,72200.0,1219.43
2022-07-28,36500.0,56600.0,27600.0,83924.0,106300.0,21400.0,38000.0,21291.7,109900.0,62000.0,74000.0,53200.0,84096.0,77700.0,16915.9,21150.0,24450.0,11800.0,75300.0,67000.0,72600.0,1236.14
2022-07-29,37300.0,57800.0,27200.0,82540.0,107500.0,21500.0,37500.0,21375.0,106100.0,61000.0,74500.0,52600.0,84840.0,75200.0,16822.4,21350.0,24700.0,11800.0,74700.0,64000.0,72800.0,1232.0
2022-08-01,39000.0,59200.0,28700.0,83035.0,107900.0,22800.0,38500.0,22083.3,109400.0,61300.0,74700.0,53600.0,87072.0,76000.0,17149.5,22800.0,25200.0,12250.0,77000.0,64700.0,73500.0,1256.25
2022-08-02,38500.0,58900.0,28600.0,84023.0,108200.0,22900.0,38900.0,22250.0,110000.0,62000.0,75700.0,53800.0,86700.0,78600.0,17710.3,23200.0,24950.0,12300.0,78900.0,66600.0,73400.0,1265.97
2022-08-03,39300.0,58400.0,29100.0,83825.0,112000.0,23750.0,38950.0,22416.7,110000.0,61800.0,76200.0,53800.0,86328.0,81200.0,17757.0,23550.0,25450.0,12300.0,79500.0,66000.0,73400.0,1269.83
2022-08-04,39300.0,58400.0,28850.0,85110.0,109000.0,23650.0,39000.0,22458.3,107900.0,62700.0,78500.0,54000.0,86328.0,80000.0,17616.8,23550.0,25200.0,12450.0,82500.0,66400.0,73300.0,1277.73
2022-08-05,39000.0,58800.0,29000.0,84814.0,109500.0,23300.0,38700.0,22458.3,104500.0,62700.0,80900.0,54000.0,85510.0,81000.0,17429.9,24800.0,25250.0,12450.0,82000.0,65400.0,72600.0,1272.06
2022-08-08,38800.0,58700.0,29000.0,85012.0,111000.0,23600.0,38600.0,22583.3,104800.0,62900.0,81800.0,53800.0,86849.0,82000.0,17336.4,24650.0,25300.0,12300.0,82000.0,64600.0,72200.0,1276.7
2022-08-09,38650.0,58300.0,28800.0,85209.0,112000.0,24100.0,38350.0,22791.7,105200.0,63300.0,83300.0,53800.0,86849.0,80400.0,17710.3,24800.0,25250.0,12550.0,80800.0,65300.0,72000.0,1281.44
2022-08-10,38400.0,57500.0,28450.0,85012.0,110900.0,23800.0,38750.0,22666.7,105800.0,63600.0,83200.0,53700.0,86700.0,80600.0,17523.4,24550.0,24900.0,12600.0,80500.0,64800.0,72500.0,1277.15
2022-08-11,38300.0,56700.0,28500.0,85012.0,113000.0,23400.0,39000.0,22333.3,106800.0,63000.0,81300.0,53600.0,84914.0,80200.0,17850.5,24400.0,25200.0,12250.0,81500.0,65800.0,71100.0,1272.33
2022-08-12,39200.0,58200.0,28650.0,85506.0,114400.0,23950.0,38800.0,22541.7,107200.0,63000.0,81500.0,53800.0,84393.0,80600.0,17850.5,24900.0,25650.0,12350.0,81600.0,66200.0,71900.0,1280.96
2022-08-15,41000.0,57900.0,29450.0,87878.0,114000.0,24000.0,38800.0,22791.7,108500.0,65000.0,81800.0,54200.0,85361.0,83600.0,17897.2,24750.0,25650.0,12450.0,81800.0,66400.0,71500.0,1293.79
2022-08-16,40500.0,57500.0,29200.0,87680.0,113500.0,24550.0,38850.0,22708.3,109000.0,66000.0,83000.0,54500.0,85584.0,84200.0,17757.0,24600.0,25550.0,12400.0,81500.0,65900.0,71800.0,1295.1
2022-08-17,40000.0,56800.0,29100.0,87285.0,112400.0,24300.0,39300.0,23125.0,111300.0,65000.0,84400.0,58200.0,85510.0,82800.0,17429.9,24550.0,25400.0,12350.0,81500.0,67300.0,72600.0,1300.4
2022-08-18,39600.0,56500.0,28750.0,87285.0,113700.0,24150.0,39300.0,23041.7,112000.0,64500.0,83100.0,58400.0,85137.0,82900.0,17383.2,25100.0,25200.0,12150.0,81500.0,68100.0,73400.0,1299.93
2022-08-19,39350.0,55800.0,28250.0,85901.0,115600.0,23750.0,38700.0,23000.0,112000.0,64100.0,82300.0,57600.0,84840.0,81700.0,16729.0,25150.0,25100.0,11950.0,80900.0,67900.0,74100.0,1294.93
2022-08-22,38450.0,57000.0,28000.0,85802.0,114900.0,23350.0,37700.0,23100.0,111800.0,66500.0,81800.0,56100.0,85435.0,83200.0,16635.5,24700.0,24700.0,11650.0,80000.0,66000.0,73700.0,1285.45
2022-08-23,39500.0,56800.0,28000.0,86000.0,117000.0,23650.0,37700.0,23200.0,112600.0,66900.0,82000.0,56600.0,85212.0,84500.0,17102.8,25400.0,25000.0,12050.0,80200.0,65000.0,75800.0,1292.0
2022-08-24,39300.0,56900.0,28200.0,86200.0,117300.0,23500.0,37750.0,23300.0,111900.0,66800.0,82900.0,56400.0,87221.0,85000.0,16775.7,25250.0,25400.0,12100.0,82000.0,64900.0,77700.0,1296.41
2022-08-25,39300.0,57000.0,28700.0,86300.0,116500.0,23850.0,38200.0,23650.0,112800.0,68400.0,83600.0,56700.0,86775.0,85200.0,17289.7,25500.0,25650.0,12450.0,82000.0,65900.0,77900.0,1311.55
2022-08-26,39400.0,57000.0,28450.0,87200.0,115200.0,23500.0,38350.0,23600.0,112200.0,72200.0,83300.0,56300.0,87668.0,83500.0,16962.6,24800.0,25100.0,12500.0,82500.0,65000.0,76900.0,1306.81
2022-08-29,39000.0,57300.0,27900.0,86500.0,117500.0,23000.0,37600.0,23400.0,112200.0,74000.0,82100.0,53800.0,86700.0,84000.0,16729.0,24400.0,24850.0,12100.0,82500.0,63600.0,75500.0,1293.25
2022-08-30,39800.0,57400.0,28400.0,86400.0,118900.0,23050.0,37700.0,23650.0,113700.0,73300.0,82200.0,55100.0,85137.0,84300.0,17289.7,23950.0,24650.0,11900.0,86000.0,63600.0,76000.0,1298.14
2022-08-31,40000.0,58500.0,28250.0,86600.0,117100.0,23000.0,37000.0,23750.0,114500.0,74000.0,81900.0,55200.0,85435.0,86100.0,17056.1,24000.0,24800.0,12100.0,84000.0,63700.0,75500.0,1301.44
2022-09-05,39500.0,59600.0,27950.0,86200.0,116400.0,23900.0,36800.0,23600.0,115500.0,72500.0,81500.0,54900.0,85063.0,86500.0,16869.2,23700.0,24700.0,12000.0,82600.0,64000.0,77500.0,1298.15
2022-09-06,40050.0,59100.0,28250.0,85800.0,116500.0,23550.0,36200.0,23650.0,115000.0,72900.0,82100.0,55000.0,84840.0,86300.0,16869.2,23750.0,24700.0,11950.0,82700.0,63300.0,77800.0,1299.06
2022-09-07,37800.0,56600.0,27350.0,84000.0,112000.0,23000.0,35300.0,23000.0,112000.0,70700.0,83800.0,53800.0,82607.0,83000.0,16401.9,22550.0,24350.0,11500.0,80000.0,62500.0,75700.0,1268.95
2022-09-08,36700.0,56000.0,26850.0,84300.0,111800.0,23100.0,35500.0,22800.0,115000.0,71500.0,85000.0,54000.0,83723.0,81300.0,16261.7,22050.0,23900.0,11200.0,78000.0,62900.0,75700.0,1265.57
2022-09-09,37000.0,56600.0,26850.0,84300.0,114000.0,23800.0,35500.0,22700.0,116100.0,72000.0,84700.0,53500.0,83203.0,84900.0,16542.0,22200.0,23750.0,11100.0,78800.0,64400.0,75900.0,1275.64
2022-09-12,36900.0,56600.0,27050.0,84600.0,113700.0,23800.0,35800.0,22600.0,115000.0,74000.0,83900.0,53600.0,83500.0,85100.0,16448.6,21850.0,23100.0,11100.0,79100.0,64000.0,75300.0,1275.6
2022-09-13,36800.0,56500.0,27500.0,84600.0,114200.0,23700.0,35800.0,22550.0,114000.0,74100.0,83500.0,51800.0,84096.0,86000.0,16261.7,21650.0,23050.0,11100.0,78600.0,64100.0,75700.0,1272.48
2022-09-14,36500.0,56400.0,27000.0,84000.0,112500.0,23700.0,35700.0,22400.0,112000.0,73700.0,83500.0,50900.0,83128.0,85600.0,16121.5,21950.0,23050.0,10950.0,78300.0,63400.0,74000.0,1260.88
2022-09-15,35750.0,56600.0,26900.0,83700.0,111800.0,23600.0,35500.0,22150.0,112000.0,73900.0,85300.0,51300.0,83277.0,86000.0,16074.8,21650.0,23050.0,10950.0,79200.0,63900.0,74500.0,1262.82
2022-09-16,35500.0,56000.0,26200.0,82500.0,111000.0,23000.0,33900.0,21800.0,112800.0,72000.0,86400.0,53500.0,84244.0,84100.0,15514.0,21150.0,22450.0,10600.0,80000.0,62500.0,76000.0,1252.78
2022-09-19,34200.0,53100.0,25500.0,83100.0,108000.0,22650.0,33650.0,21000.0,112500.0,70500.0,85000.0,51000.0,83351.0,82300.0,15514.0,19900.0,21600.0,10000.0,78800.0,62900.0,75200.0,1229.88
2022-09-20,35150.0,54400.0,26000.0,83400.0,109100.0,23000.0,33400.0,21350.0,113300.0,71700.0,84600.0,51700.0,84096.0,83900.0,15654.2,20700.0,22150.0,10450.0,79200.0,63900.0,75800.0,1241.07
2022-09-21,34750.0,55100.0,25550.0,82300.0,109000.0,22900.0,31450.0,21200.0,112000.0,70000.0,84600.0,51600.0,84765.0,83800.0,15700.9,20550.0,21750.0,10750.0,78900.0,63100.0,76900.0,1228.2
2022-09-22,35150.0,55200.0,25400.0,82900.0,111000.0,23000.0,31450.0,21250.0,110000.0,70100.0,84600.0,51600.0,84840.0,84400.0,15794.4,21100.0,21950.0,11150.0,78000.0,63300.0,76900.0,1228.94
2022-09-23,34750.0,58400.0,25000.0,82400.0,112500.0,22700.0,31300.0,21000.0,108600.0,69400.0,84500.0,50800.0,84765.0,83600.0,15981.3,20650.0,21450.0,11000.0,75900.0,62600.0,76700.0,1215.41
2022-09-26,33400.0,57900.0,23500.0,81500.0,113600.0,22400.0,29600.0,20100.0,107700.0,68000.0,84500.0,50400.0,82682.0,78500.0,15560.7,19500.0,20500.0,11450.0,75000.0,62000.0,74000.0,1187.22
