,DBK.DE,ALV.DE,HNR1.DE,EOAN.DE,ADS.DE,MRK.DE,DPW.DE,DB1.DE,VOW3.DE,RWE.DE,BMW.DE,IFX.DE,HEI.DE,MTX.DE,CON.DE,BEI.DE,SY1.DE,BAYN.DE,SIE.DE,DTE.DE,AIR.DE,BAS.DE,FRE.DE,BNR.DE,PAH3.DE,MUV2.DE,CBK.DE,HEN3.DE,MBG.DE,QIA.DE,RHM.DE,SAP.DE,SRT3.DE,^GDAXI
2012-08-09,21.907122,86.559998,49.5,16.182051,61.240002,40.57,15.405,41.189999,148.350006,33.154999,60.169998,5.96,40.43,62.150002,81.25,56.849998,26.09,61.99799,71.650063,9.205,30.549999,60.990002,28.853333,30.083332,42.889999,119.349998,12.29,60.860001,41.345001,14.569614,40.5,52.59,13.16,6964.990234
2012-08-10,21.57513,86.550003,48.375,16.136736,61.41,40.540001,15.425,41.345001,147.850006,33.174999,59.900002,5.963,40.459999,62.099998,81.900002,56.73,26.219999,61.653557,71.87294,9.204,30.584999,60.93,28.806665,30.25,43.02,119.0,11.9,60.91,41.365002,14.590384,39.610001,51.650002,13.25,6944.560059
2012-08-13,21.362316,86.589996,48.575001,15.991727,61.25,41.25,15.33,41.34,145.899994,32.945,59.080002,5.855,40.169998,61.27,81.389999,56.5,26.084999,61.250076,71.601608,9.186,30.25,60.509998,28.950001,30.24,42.365002,119.099998,11.74,60.509998,40.830002,14.49173,38.52,51.790001,13.7,6909.680176
2012-08-14,21.379341,87.059998,48.700001,16.15033,61.91,43.0,15.605,41.880001,146.649994,33.139999,59.130001,5.89,39.810001,61.599998,82.029999,56.720001,26.200001,62.519558,71.717896,9.35,30.219999,61.259998,29.379999,30.686666,42.145,120.5,11.77,60.669998,41.145,14.621537,37.945,52.349998,13.7275,6974.390137
2012-08-15,21.341036,86.440002,49.244999,16.268148,62.150002,43.290001,15.65,41.555,144.949997,32.915001,58.98,5.91,39.490002,61.400002,81.400002,56.779999,26.040001,62.165283,71.640373,9.28,30.389999,61.209999,29.333332,30.469999,41.724998,119.349998,11.83,60.220001,40.744999,14.699422,36.709999,52.07,13.8575,6946.799805
2012-08-16,21.970966,87.169998,49.48,16.56723,62.389999,44.849998,15.88,41.685001,145.0,33.34,59.950001,5.982,40.23,61.709999,81.660004,56.799999,26.200001,62.194805,71.863251,9.452,30.120001,61.52,29.200001,30.370001,41.855,119.5,12.23,60.310001,40.75,14.709807,37.645,51.939999,13.625,6996.290039
2012-08-17,22.745611,87.599998,49.73,16.544573,63.0,45.02,15.95,42.345001,146.350006,33.389999,61.459999,6.024,40.755001,62.259998,83.809998,56.52,26.48,61.633873,72.318695,9.456,30.26,62.049999,28.963333,30.709999,43.23,119.550003,12.63,60.75,41.814999,14.709807,38.209999,51.990002,13.5375,7040.879883
2012-08-20,22.422132,87.730003,49.185001,16.449409,63.0,45.259998,15.705,42.259998,145.949997,33.400002,61.220001,5.794,40.369999,61.68,83.059998,57.049999,25.825001,61.751965,72.415596,9.489,30.225,62.299999,29.173332,30.719999,42.77,118.599998,12.38,60.360001,41.900002,14.668268,38.52,52.459999,13.5,7033.680176
2012-08-21,23.562819,88.32,49.514999,16.526445,63.07,44.935001,15.635,42.014999,147.050003,33.384991,61.639999,5.893,41.400002,62.490002,83.199997,57.290001,26.360001,61.604351,73.248962,9.475,30.790001,63.040001,29.316666,31.200001,43.799999,119.300003,12.86,60.220001,42.174999,14.53846,39.380001,52.860001,13.6525,7089.319824
2012-08-22,23.469179,88.209999,48.955002,16.458473,61.68,44.625,15.54,41.619999,147.0,33.134991,61.389999,5.809,41.235001,61.310001,82.5,56.950001,26.040001,60.452957,72.454361,9.432,30.51,62.32,28.466665,30.916666,43.560001,117.900002,12.67,59.32,41.709999,14.382691,38.935001,51.970001,13.6275,7017.75
2012-08-23,23.418104,87.510002,48.395,16.191114,61.68,44.740002,15.3,41.514999,145.800003,32.435001,60.810001,5.684,40.715,60.540001,82.400002,56.5,26.385,59.73457,71.814796,9.359,29.780001,61.68,27.966665,31.036667,43.080002,116.5,12.62,59.380001,41.189999,14.284037,39.060001,51.380001,13.2825,6949.569824
2012-08-24,23.201035,87.360001,48.41,16.35878,62.16,45.195,15.325,41.380001,142.600006,32.799999,60.049999,5.62,40.474998,60.060001,80.900002,57.139999,26.4,60.482483,72.231483,9.464,29.555,62.130001,28.133333,30.866667,42.025002,116.849998,12.73,59.580002,40.98,14.564422,39.049999,51.689999,13.575,6971.069824
2012-08-27,23.76712,87.919998,48.685001,16.544573,62.470001,45.205002,15.505,41.544998,144.199997,33.200001,60.77,5.728,41.0,60.509998,81.360001,57.580002,26.290001,61.240234,72.938873,9.575,29.620001,62.82,28.200001,31.186666,42.470001,117.300003,12.75,59.889999,41.560001,14.631922,39.615002,52.540001,13.9875,7047.450195
2012-08-28,23.32021,87.68,48.09,16.431284,62.060001,45.125,15.35,40.799999,144.050003,33.014999,60.529999,5.64,41.424999,60.0,80.550003,57.860001,26.389999,60.649776,72.677238,9.524,29.655001,62.450001,27.9,31.299999,42.16,116.849998,12.61,60.610001,41.435001,14.579999,39.889999,51.779999,13.9375,7002.680176
2012-08-29,23.379799,87.019997,48.474998,16.44488,62.389999,45.005001,15.525,40.950001,144.850006,33.044991,60.209999,5.623,41.115002,60.610001,80.980003,57.16,26.764999,61.063099,72.725685,9.516,30.295,62.52,28.156666,31.35,42.299999,116.949997,12.64,60.57,41.34,14.725384,39.904999,52.040001,13.625,7010.569824
2012-08-30,22.962683,85.800003,48.355,16.363312,61.419998,44.970001,15.27,40.735001,139.100006,32.950001,57.349998,5.498,40.575001,60.240002,78.550003,57.18,26.450001,60.216778,72.338074,9.367,30.16,61.220001,27.969999,31.433332,40.935001,116.0,12.33,60.09,39.055,14.678653,39.009998,51.52,13.625,6895.490234
2012-08-31,24.069317,87.269997,48.57,16.57176,62.209999,45.470001,15.445,40.93,140.399994,33.345001,57.66,5.495,40.169998,60.669998,79.059998,57.0,26.915001,60.68914,73.084229,9.485,30.450001,61.810001,28.273333,31.583332,41.099998,117.699997,12.6,60.09,39.0,14.844807,39.345001,52.41,13.725,6970.790039
2012-09-03,24.162954,87.720001,48.965,16.771149,63.07,45.935001,15.69,41.380001,137.5,33.880001,57.150002,5.403,40.744999,61.049999,79.760002,57.630001,26.82,61.781487,73.423386,9.533,30.780001,62.439999,28.956667,32.016666,40.334999,118.25,12.44,60.77,38.605,14.798076,39.375,53.029999,13.345,7014.830078
2012-09-04,23.605381,88.099998,48.084999,16.653328,62.200001,45.389999,15.795,40.994999,133.5,33.759998,55.389999,5.301,40.105,61.299999,78.610001,57.27,26.6,61.269756,72.396217,9.52,29.9,61.509998,28.583332,31.866667,39.700001,117.849998,12.39,60.779999,37.77,14.600768,38.154999,52.380001,12.9275,6932.580078
2012-09-05,23.686251,88.790001,48.57,16.707706,63.330002,45.924999,15.565,40.900002,135.25,33.700001,55.049999,5.224,40.240002,60.759998,79.019997,57.23,26.725,61.90942,72.58033,9.54,29.895,61.43,28.98,31.84,39.830002,118.150002,12.39,61.77,37.720001,14.912307,38.189999,53.150002,13.2725,6964.689941
2012-09-06,25.358973,91.150002,49.330002,17.024914,64.279999,47.5,15.98,40.810001,140.5,34.459999,57.23,5.28,42.165001,61.369999,82.029999,58.0,26.969999,64.487747,74.159851,9.737,30.469999,63.77,29.5,32.02,41.52,119.900002,13.04,62.490002,39.290001,15.161537,38.630001,53.93,13.685,7167.330078
2012-09-07,26.691191,92.339996,49.125,17.265083,64.050003,47.584999,15.4,42.424999,141.300003,35.200001,58.029999,5.628,43.064999,61.860001,80.919998,56.860001,26.700001,64.182678,74.983528,9.674,30.139999,64.199997,29.356667,32.176666,42.259998,120.300003,13.91,61.619999,39.099998,15.094037,38.959999,53.790001,13.7125,7214.5
2012-09-10,27.108309,92.860001,48.869999,17.269615,64.099998,46.875,15.385,43.200001,142.0,35.305,58.529999,5.567,43.535,60.740002,80.349998,56.41,26.65,63.385563,75.293617,9.641,29.629999,64.129997,28.996666,32.630001,42.224998,120.75,14.53,61.209999,38.77,15.057691,39.014999,53.509998,13.7775,7213.700195
2012-09-11,28.219198,93.949997,48.849998,17.564163,63.759998,47.205002,15.355,43.970001,143.449997,35.785,59.380001,5.629,43.400002,59.580002,80.699997,56.650002,26.725,64.428703,75.971939,9.828,29.645,65.720001,29.413334,32.666664,42.599998,121.099998,14.69,61.849998,39.355,15.026537,39.735001,53.700001,13.8,7310.109863
2012-09-12,28.087254,95.0,48.290001,17.691046,63.5,47.165001,15.38,44.904999,146.850006,35.919998,60.560001,5.762,43.470001,58.639999,81.800003,56.349998,25.785,64.704247,75.913795,9.713,28.200001,65.660004,29.17,32.669998,43.240002,121.800003,15.75,61.700001,39.185001,14.813653,41.32,54.400002,13.7775,7343.529785
2012-09-13,27.423273,94.459999,49.740002,17.691046,63.23,47.755001,15.43,44.650002,145.350006,35.799999,59.970001,5.718,42.939999,60.599998,80.82,56.77,25.700001,64.340134,75.875031,9.701,25.18,65.0,29.16,32.196667,42.580002,122.550003,15.47,62.23,38.959999,14.709807,39.974998,54.5,13.7775,7310.319824
2012-09-14,28.853386,96.519997,51.099998,17.636667,64.440002,47.009998,15.415,45.445,152.5,36.005001,62.0,5.969,44.064999,61.34,83.809998,55.580002,25.469999,63.867767,77.037872,9.687,25.450001,66.629997,28.703333,32.493332,45.169998,124.300003,15.95,60.310001,40.119999,14.82923,40.625,54.900002,13.8125,7412.129883
2012-09-17,28.9981,96.190002,51.189999,17.428219,63.880001,47.424999,15.4,45.044998,151.649994,35.73,61.689999,5.955,43.650002,60.959999,82.949997,55.540001,25.115,64.527115,76.785919,9.762,25.875,66.650002,28.763332,32.283333,44.470001,124.349998,16.440001,60.099998,39.799999,14.798076,40.490002,54.900002,13.65,7403.689941
2012-09-18,27.580755,95.010002,51.139999,17.278679,64.769997,46.939999,15.32,45.0,148.100006,35.240002,60.450001,5.712,43.384998,60.049999,80.910004,56.490002,25.110001,64.06459,76.66964,9.632,25.76,66.779999,28.863333,32.053333,43.174999,122.949997,15.88,61.240002,39.189999,14.82923,40.395,55.720001,13.75,7347.689941
2012-09-19,28.006386,94.830002,50.529999,17.351183,65.410004,46.744999,15.32,44.985001,150.5,35.174999,61.189999,5.678,43.540001,60.220001,81.510002,56.82,25.254999,64.389336,76.708397,9.854,25.65,66.949997,28.753332,32.466667,46.299999,122.550003,16.190001,61.490002,40.035,15.005768,39.970001,56.0,13.9375,7390.759766
2012-09-20,27.70418,94.089996,49.915001,17.296804,65.589996,46.825001,15.49,44.59,149.899994,34.985001,59.439999,5.609,43.279999,60.419998,81.879997,57.34,25.6,64.851868,77.028175,10.015,25.889999,67.440002,29.196667,32.206665,46.73,123.349998,15.52,62.959999,39.224991,15.09923,39.384998,55.990002,14.405,7389.490234
2012-09-21,28.17238,94.980003,50.110001,17.310398,65.199997,47.555,15.565,45.235001,155.050003,35.009998,59.790001,5.602,43.744999,60.959999,83.610001,57.349998,26.129999,66.426414,76.698708,10.04,25.945,67.900002,29.096666,32.830002,48.740002,124.949997,15.74,62.779999,40.205002,15.249807,39.375,56.299999,14.385,7451.620117
2012-09-24,27.908489,94.18,50.040001,17.25149,64.669998,47.825001,15.49,44.66,154.899994,35.029999,59.639999,5.44,43.005001,60.689999,81.489998,56.709999,26.16,66.623238,76.446762,9.947,25.030001,67.480003,29.486666,32.836666,48.880001,124.599998,15.16,62.110001,40.099998,15.161537,38.549999,56.040001,14.625,7413.160156
2012-09-25,27.916994,95.419998,50.5,17.328526,65.839996,47.224998,15.59,44.459999,152.25,35.494999,58.810001,5.106,43.349998,61.07,78.220001,56.849998,26.66,67.262894,76.824684,9.768,25.200001,67.900002,29.723333,33.009998,48.900002,124.949997,15.08,63.25,39.459999,15.177114,38.259998,56.689999,14.95,7425.109863
2012-09-26,26.103823,93.980003,49.799999,17.07476,64.830002,47.514999,15.37,43.415001,146.399994,35.134991,57.619999,4.935,42.060001,60.310001,76.0,56.669998,26.215,66.426414,75.283928,9.688,24.41,66.720001,29.826666,32.650002,46.869999,123.050003,14.22,62.48,38.154999,14.901922,37.25,55.110001,15.0,7276.509766
2012-09-27,26.452839,93.360001,49.805,17.011318,64.360001,48.154999,15.4,43.5,143.300003,35.395,57.639999,5.021,41.689999,60.860001,75.75,57.459999,26.325001,67.312103,75.671539,9.729,24.9,66.550003,30.193333,32.950001,46.720001,122.349998,14.0,62.209999,38.009998,14.969422,37.264999,55.209999,15.335,7290.02002
2012-09-28,26.171925,92.589996,49.724998,16.734896,63.84,48.0,15.2,43.064999,141.949997,34.814999,56.91,4.938,40.77,62.150002,76.199997,57.099998,26.35,65.767075,75.206406,9.575,24.790001,65.650002,30.113333,33.200001,46.544998,121.5,13.89,61.889999,37.665001,14.870768,36.299999,55.110001,15.475,7216.149902
2012-10-01,26.878468,93.980003,50.77,16.802868,65.5,48.834999,15.48,43.639999,142.899994,35.044991,57.139999,5.16,41.939999,63.080002,77.879997,57.779999,26.77,67.440033,76.233574,9.613,25.08,67.459999,30.77,33.516666,46.470001,123.75,14.31,63.32,37.945,15.275768,36.349998,55.110001,16.174999,7326.72998
2012-10-02,26.878468,93.339996,51.93,16.907093,64.699997,48.610001,15.42,43.439999,144.050003,35.209999,57.73,5.034,41.950001,62.970001,78.68,57.75,26.610001,66.328003,76.282028,9.739,25.559999,66.610001,30.799999,32.943333,46.105,123.949997,14.45,63.740002,37.639999,15.34846,36.424999,54.810001,16.35,7305.859863
2012-10-04,27.640345,92.540001,52.68,16.802868,65.449997,49.360001,15.355,43.264999,145.350006,35.389999,59.759998,5.065,41.529999,64.199997,79.540001,58.18,26.440001,66.209915,76.853752,9.355,25.870001,65.599998,31.273333,33.049999,47.764999,124.050003,14.37,63.48,38.505001,15.312114,37.549999,54.240002,16.15,7305.209961
2012-10-05,27.946796,92.949997,52.75,16.843653,67.080002,49.419998,15.365,43.43,148.649994,35.869999,60.990002,5.231,41.994999,65.129997,79.889999,58.400002,26.639999,67.912399,77.716187,9.493,26.450001,66.739998,31.483334,33.209999,48.5,124.150002,14.53,63.91,39.275002,15.389999,38.474998,55.029999,16.174999,7397.870117
2012-10-08,27.248766,91.970001,52.580002,16.65786,66.18,49.189999,15.425,42.875,145.350006,35.294991,60.049999,5.107,41.470001,64.540001,77.730003,57.610001,26.690001,67.144806,76.543663,9.35,26.245001,65.470001,30.946667,33.5,47.235001,122.800003,14.09,62.91,38.275002,15.343268,37.990002,55.029999,16.235001,7291.209961
2012-10-09,26.946569,91.5,52.580002,16.417688,65.959999,49.084999,15.4,42.455002,147.550003,34.619999,59.990002,5.049,40.740002,64.099998,78.230003,57.450001,26.65,66.761009,75.981628,9.217,26.07,64.379997,30.926666,33.549999,46.775002,122.199997,14.08,62.580002,37.779999,15.23423,38.605,54.599998,16.32,7234.529785
2012-10-10,27.189177,91.089996,53.509998,16.367844,65.610001,49.215,15.345,42.064999,145.800003,34.485001,59.549999,5.0,40.205002,64.449997,78.019997,57.34,26.155001,66.67244,75.632774,9.208,27.379999,64.080002,31.243334,33.003334,47.855,122.25,14.1,62.459999,37.860001,15.130384,38.365002,53.5,16.155001,7205.22998
2012-10-11,28.176636,92.230003,53.509998,16.517384,66.5,49.25,15.56,41.935001,149.100006,34.865002,60.84,5.084,40.25,64.589996,79.349998,57.560001,26.504999,67.479401,74.66375,9.356,27.165001,64.949997,31.379999,33.233334,49.349998,123.5,14.48,62.970001,38.150002,14.76173,38.384998,54.009998,16.25,7281.700195
2012-10-12,27.763777,92.029999,53.48,16.449409,66.589996,48.73,15.455,41.424999,146.600006,34.560001,60.400002,5.046,39.650002,63.849998,78.300003,57.919998,26.42,66.888939,73.830383,9.16,26.32,64.379997,31.393333,32.863335,48.779999,123.599998,14.74,62.709999,38.040001,14.278845,38.485001,54.189999,16.125,7232.490234
2012-10-15,28.036179,92.900002,54.27,16.490194,67.0,49.27,15.38,41.139999,145.449997,34.799999,60.459999,4.962,40.095001,64.110001,77.949997,58.470001,26.575001,67.184166,73.985428,9.039,26.615,64.900002,31.866667,33.106667,48.345001,124.599998,14.95,63.41,38.165001,14.377499,38.619999,54.849998,16.227501,7261.25
2012-10-16,29.453524,94.959999,55.310001,16.698645,67.900002,50.299999,15.58,41.584999,146.899994,35.419998,60.990002,5.136,40.165001,65.160004,76.309998,59.049999,27.049999,69.240929,75.041672,9.057,26.610001,65.580002,32.126667,33.716667,49.209999,127.5,15.56,63.68,38.334999,14.657884,38.195,55.48,16.25,7376.27002
2012-10-17,29.794025,95.82,55.349998,16.798338,68.099998,50.200001,15.725,41.830002,148.100006,35.779999,61.66,5.218,41.005001,66.879997,75.809998,58.34,27.4,68.512695,75.632774,9.07,27.004999,65.5,31.813334,33.483334,49.525002,128.0,15.75,62.849998,38.639999,14.818845,38.790001,54.799999,16.24,7394.549805
2012-10-18,30.423958,96.099998,55.060001,16.816463,67.449997,50.400002,15.975,41.880001,148.449997,35.82,62.040001,5.391,41.439999,65.650002,75.669998,58.669998,27.530001,68.384766,76.504906,9.073,26.975,66.169998,31.463333,33.799999,49.0,127.699997,16.01,62.700001,39.560001,14.579999,38.66,54.75,16.125,7437.22998
2012-10-19,29.308809,95.540001,54.48,16.712238,66.790001,50.275002,16.17,41.5,149.899994,35.52,62.009998,5.305,41.150002,64.900002,76.550003,57.950001,27.459999,67.961601,75.865341,9.01,26.795,65.870003,31.433332,33.136665,48.75,126.449997,15.17,62.509998,39.110001,14.029614,37.384998,54.400002,16.0825,7380.640137
2012-10-22,29.457779,95.349998,54.849998,16.57176,66.790001,49.755001,16.025,41.535,148.699997,35.369999,61.48,5.379,41.055,64.230003,75.650002,57.189999,27.475,67.400673,75.632774,8.934,26.549999,65.150002,31.213333,32.973331,48.02,126.75,15.61,62.0,38.595001,13.718076,37.41,53.189999,16.202499,7328.049805
2012-10-23,28.406475,93.870003,54.189999,16.367844,64.629997,48.674999,15.705,41.485001,146.5,35.080002,60.459999,5.233,40.435001,64.139999,75.330002,55.98,27.23,64.822342,74.557152,8.829,25.834999,62.5,30.719999,32.253334,47.174999,125.0,15.22,61.150002,37.799999,13.837499,36.294998,52.860001,15.8725,7173.689941
2012-10-24,28.598009,93.050003,54.09,16.027979,64.730003,48.66,15.89,41.240002,151.0,34.919998,60.349998,5.224,40.330002,64.330002,75.349998,55.869999,27.275,65.186455,74.46994,8.804,26.639999,62.66,30.666666,32.176666,48.355,124.150002,15.15,61.060001,37.82,13.972499,36.294998,55.07,15.8375,7192.850098
2012-10-25,28.432014,93.57,55.139999,15.905628,65.089996,49.235001,15.905,41.689999,153.699997,34.669998,60.34,5.222,40.875,65.18,76.860001,56.5,27.225,65.629295,74.188919,8.715,26.855,63.18,30.74,31.913334,49.005001,124.949997,14.92,62.52,36.790001,14.123076,36.34,55.0,15.8875,7200.22998
2012-10-26,28.653341,93.919998,54.740002,15.964538,64.980003,49.564999,15.885,41.75,154.399994,34.865002,60.970001,5.286,41.165001,65.220001,76.93,56.310001,27.465,66.081985,74.838173,8.84,27.110001,63.68,30.52,32.326668,49.16,124.400002,14.78,62.369999,36.689999,14.050384,36.34,55.240002,15.5825,7231.850098
2012-10-29,28.342623,93.120003,53.240002,15.94188,66.019997,49.814999,15.815,41.150002,154.350006,34.724991,60.490002,5.301,40.849998,65.099998,76.940002,56.119999,27.58,65.442322,74.634674,8.784,27.120001,63.57,30.376665,32.506664,48.994999,121.900002,14.55,62.59,36.025002,14.097114,36.0,55.52,16.25,7203.160156
2012-10-30,29.619511,95.419998,53.490002,15.878439,66.089996,49.810001,15.55,41.365002,160.050003,34.945,61.509998,5.409,41.025002,64.970001,79.589996,56.549999,27.875,66.574028,75.041672,8.83,27.35,64.099998,30.083332,32.543331,49.955002,122.599998,15.0,62.419998,36.360001,14.081537,36.165001,56.27,16.125,7284.399902
2012-10-31,29.76849,95.660004,54.27,15.887502,65.730003,49.299999,15.295,41.759998,159.600006,35.255001,61.450001,5.25,40.889999,64.779999,77.330002,56.110001,27.735001,66.121346,75.138573,8.809,27.405001,63.93,29.333332,32.413334,51.220001,124.0,14.78,61.610001,36.025002,13.920576,36.814999,56.200001,16.125,7260.629883
2012-11-01,30.636772,96.059998,53.82,15.94188,66.489998,49.389999,15.475,41.375,164.0,35.419998,63.32,5.466,41.805,65.349998,77.790001,56.599998,27.525,66.426414,75.971939,8.89,27.455,64.699997,28.763332,32.896667,52.32,124.300003,15.13,61.490002,36.505001,14.26846,35.860001,56.84,16.18,7335.669922
2012-11-02,30.321806,95.669998,53.259998,15.901096,66.769997,49.080002,15.64,41.455002,163.600006,35.380001,65.0,5.546,42.235001,65.949997,78.910004,60.700001,27.48,66.357529,77.096008,8.658,27.504999,65.089996,28.593332,32.606667,52.970001,124.050003,15.23,63.650002,37.084999,14.284037,35.66,57.09,16.245001,7363.850098
2012-11-05,29.883408,95.309998,53.509998,15.837655,66.220001,49.259998,15.32,42.459999,162.399994,35.080002,64.489998,5.565,42.064999,66.0,78.860001,60.869999,27.35,66.54451,76.795609,8.581,27.235001,64.360001,28.66,32.243332,52.060001,125.400002,15.16,62.75,36.924999,14.309999,35.700001,56.740002,16.715,7326.470215
2012-11-06,30.619745,96.389999,55.900002,15.660926,66.190002,49.634998,15.4,42.825001,155.699997,35.139999,64.050003,5.673,42.415001,66.440002,79.160004,60.959999,27.495001,67.105438,77.512695,8.595,27.360001,64.870003,28.916666,32.493332,51.209999,127.599998,15.57,63.400002,37.380001,14.460576,35.665001,57.34,16.75,7377.759766
